date,Open,High,Low,Close,Volume
2020-03-17 16:00:00,7.18,7.18,7.18,7.18,356.0
2020-03-17 15:51:00,7.14,7.14,7.14,7.14,243.0
2020-03-17 15:48:00,6.766,6.766,6.766,6.766,1414.0
2020-03-17 15:46:00,7.18,7.18,7.18,7.18,130.0
2020-03-17 15:40:00,7.14,7.14,7.14,7.14,4515.0
2020-03-17 15:35:00,6.95,6.95,6.95,6.95,2898.0
2020-03-17 15:33:00,7.134,7.134,7.134,7.134,1311.0
2020-03-17 15:32:00,6.98,6.98,6.98,6.98,3288.0
2020-03-17 15:30:00,6.98,6.98,6.98,6.98,261.0
2020-03-17 15:29:00,7.18,7.18,7.18,7.18,146.0
2020-03-17 15:27:00,7.134,7.134,7.134,7.134,323.0
2020-03-17 15:26:00,6.95,6.95,6.95,6.95,107.0
2020-03-17 15:09:00,7.18,7.18,7.18,7.18,1059.0
2020-03-17 15:07:00,6.98,6.98,6.98,6.98,4821.0
2020-03-17 15:06:00,6.92,6.92,6.92,6.92,96.0
2020-03-17 15:02:00,6.92,6.92,6.92,6.92,3626.0
2020-03-17 14:42:00,7.18,7.18,6.92,6.92,583.0
2020-03-17 14:41:00,7.18,7.18,7.18,7.18,1991.0
2020-03-17 14:40:00,7.18,7.18,7.18,7.18,425.0
2020-03-17 14:38:00,7.18,7.18,7.18,7.18,1792.0
2020-03-17 14:37:00,6.94,7.18,6.94,7.18,2246.0
2020-03-17 14:36:00,6.7201,6.88,6.7201,6.88,737.0
2020-03-17 14:35:00,6.785,6.785,6.785,6.785,189.0
2020-03-17 14:09:00,6.76,6.76,6.76,6.76,359.0
2020-03-17 14:02:00,6.715,6.715,6.67,6.67,487.0
2020-03-17 14:01:00,6.71,6.71,6.71,6.71,180.0
2020-03-17 13:58:00,6.67,6.67,6.67,6.67,284.0
2020-03-17 13:57:00,6.71,6.71,6.71,6.71,425.0
2020-03-17 13:56:00,6.67,6.67,6.67,6.67,183.0
2020-03-17 13:49:00,6.7225,6.7225,6.7225,6.7225,238.0
2020-03-17 13:48:00,6.67,6.67,6.67,6.67,183.0
2020-03-17 13:42:00,6.85,6.85,6.85,6.85,359.0
2020-03-17 13:27:00,6.94,6.94,6.94,6.94,109.0
2020-03-17 13:26:00,6.805,6.913,6.805,6.913,762.0
2020-03-17 13:24:00,6.805,6.94,6.805,6.94,2558.0
