date,Open,High,Low,Close,adj. Close,Volume,dividend amount,split coefficient
2019-03-26,91.57,91.58,91.57,91.57,89.8587,661562.0,0.0,1.0
2019-03-25,91.57,91.57,91.56,91.56,89.8489,1231820.0,0.0,1.0
2019-03-22,91.56,91.56,91.55,91.56,89.8489,2049594.0,0.0,1.0
2019-03-21,91.55,91.56,91.55,91.56,89.8489,1957560.0,0.0,1.0
2019-03-20,91.54,91.54,91.53,91.53,89.8195,1988500.0,0.0,1.0
2019-03-19,91.54,91.54,91.53,91.53,89.8195,3794353.0,0.0,1.0
2019-03-18,91.52,91.53,91.52,91.53,89.8195,1144149.0,0.0,1.0
2019-03-15,91.52,91.53,91.51,91.52,89.8096,1115400.0,0.0,1.0
2019-03-14,91.51,91.52,91.51,91.51,89.7998,520146.0,0.0,1.0
2019-03-13,91.51,91.51,91.5,91.51,89.7998,1796524.0,0.0,1.0
2019-03-12,91.5,91.5,91.49,91.5,89.79,938255.0,0.0,1.0
2019-03-11,91.49,91.49,91.48,91.49,89.7802,861088.0,0.0,1.0
2019-03-08,91.49,91.49,91.48,91.49,89.7802,1061122.0,0.0,1.0
2019-03-07,91.48,91.48,91.47,91.48,89.7704,1106452.0,0.0,1.0
2019-03-06,91.46,91.46,91.45,91.46,89.7508,706147.0,0.0,1.0
2019-03-05,91.45,91.46,91.45,91.45,89.7409,2614088.0,0.0,1.0
2019-03-04,91.44,91.45,91.44,91.44,89.7311,1554545.0,0.0,1.0
2019-03-01,91.45,91.45,91.44,91.45,89.7409,2044163.0,0.17,1.0
2019-02-28,91.6,91.61,91.6,91.61,89.7312,1073797.0,0.0,1.0
2019-02-27,91.59,91.59,91.58,91.59,89.7116,1260324.0,0.0,1.0
2019-02-26,91.58,91.59,91.58,91.58,89.7018,1202434.0,0.0,1.0
2019-02-25,91.58,91.58,91.57,91.57,89.692,1026500.0,0.0,1.0
2019-02-22,91.57,91.58,91.57,91.58,89.7018,3265502.0,0.0,1.0
2019-02-21,91.57,91.57,91.56,91.56,89.6822,1288206.0,0.0,1.0
2019-02-20,91.55,91.55,91.54,91.55,89.6724,4085900.0,0.0,1.0
2019-02-19,91.55,91.55,91.54,91.55,89.6724,1858686.0,0.0,1.0
2019-02-15,91.54,91.54,91.53,91.53,89.6528,1547699.0,0.0,1.0
2019-02-14,91.53,91.54,91.53,91.53,89.6528,2038560.0,0.0,1.0
2019-02-13,91.51,91.51,91.5,91.51,89.6332,818799.0,0.0,1.0
2019-02-12,91.5,91.51,91.5,91.51,89.6332,986373.0,0.0,1.0
2019-02-11,91.5,91.5,91.49,91.49,89.6136,1328213.0,0.0,1.0
2019-02-08,91.5,91.5,91.49,91.5,89.6234,584748.0,0.0,1.0
2019-02-07,91.48,91.49,91.48,91.48,89.6038,1894037.0,0.0,1.0
2019-02-06,91.47,91.48,91.47,91.48,89.6038,2135740.0,0.0,1.0
2019-02-05,91.46,91.47,91.46,91.46,89.5842,2471294.0,0.0,1.0
2019-02-04,91.45,91.46,91.45,91.46,89.5842,3375527.0,0.0,1.0
2019-02-01,91.46,91.46,91.45,91.45,89.5744,2534553.0,0.1792,1.0
2019-01-31,91.62,91.64,91.62,91.62,89.5654,4576751.0,0.0,1.0
2019-01-30,91.61,91.62,91.61,91.62,89.5654,1785287.0,0.0,1.0
2019-01-29,91.6,91.61,91.6,91.6,89.5459,964997.0,0.0,1.0
2019-01-28,91.61,91.61,91.6,91.6,89.5459,1286086.0,0.0,1.0
2019-01-25,91.59,91.6,91.59,91.59,89.5361,2123699.0,0.0,1.0
2019-01-24,91.59,91.6,91.59,91.6,89.5459,1200830.0,0.0,1.0
2019-01-23,91.58,91.58,91.57,91.57,89.5166,1637681.0,0.0,1.0
2019-01-22,91.56,91.57,91.55,91.57,89.5166,1930680.0,0.0,1.0
2019-01-18,91.56,91.57,91.55,91.56,89.5068,1950722.0,0.0,1.0
2019-01-17,91.55,91.56,91.55,91.56,89.5068,809392.0,0.0,1.0
2019-01-16,91.54,91.54,91.53,91.54,89.4872,1310084.0,0.0,1.0
2019-01-15,91.53,91.53,91.52,91.53,89.4775,1177766.0,0.0,1.0
2019-01-14,91.53,91.53,91.51,91.51,89.4579,1986851.0,0.0,1.0
2019-01-11,91.52,91.52,91.51,91.52,89.4677,1329218.0,0.0,1.0
2019-01-10,91.52,91.52,91.5,91.5,89.4481,1865894.0,0.0,1.0
2019-01-09,91.5,91.5,91.49,91.49,89.4384,1486932.0,0.0,1.0
2019-01-08,91.49,91.49,91.48,91.49,89.4384,1923062.0,0.0,1.0
2019-01-07,91.48,91.49,91.48,91.49,89.4384,2840412.0,0.0,1.0
2019-01-04,91.49,91.49,91.47,91.49,89.4384,5482951.0,0.0,1.0
2019-01-03,91.47,91.49,91.47,91.48,89.4286,3316247.0,0.0,1.0
2019-01-02,91.47,91.47,91.45,91.45,89.3993,15671570.0,0.0,1.0
2018-12-31,91.46,91.46,91.44,91.46,89.409,3489987.0,0.0,1.0
2018-12-28,91.45,91.45,91.44,91.45,89.3993,1835789.0,0.0,1.0
2018-12-27,91.43,91.44,91.43,91.44,89.3895,3096138.0,0.0,1.0
2018-12-26,91.42,91.42,91.41,91.41,89.3602,2751645.0,0.0,1.0
2018-12-24,91.42,91.42,91.41,91.42,89.3699,2979166.0,0.0,1.0
2018-12-21,91.41,91.41,91.4,91.41,89.3602,2612322.0,0.0,1.0
2018-12-20,91.39,91.4,91.39,91.39,89.3406,2938699.0,0.0,1.0
2018-12-19,91.39,91.39,91.37,91.37,89.321,2636344.0,0.16,1.0
2018-12-18,91.54,91.54,91.53,91.54,89.3308,2394730.0,0.0,1.0
2018-12-17,91.53,91.54,91.52,91.54,89.3308,3563376.0,0.0,1.0
