date,Open,High,Low,Close,Volume
2020-03-18 12:48:00,85.46,85.559,85.17,85.47,35389.0
2020-03-18 12:47:00,85.778,85.8499,85.25,85.42,36278.0
2020-03-18 12:46:00,85.6475,85.82,85.51,85.79,43745.0
2020-03-18 12:45:00,85.4,85.71,85.3411,85.63,41167.0
2020-03-18 12:44:00,85.35,85.42,85.16,85.3767,44256.0
2020-03-18 12:43:00,85.24,85.5325,85.205,85.36,33231.0
2020-03-18 12:42:00,85.355,85.6079,85.18,85.18,47128.0
2020-03-18 12:41:00,85.48,85.5499,85.34,85.345,27254.0
2020-03-18 12:40:00,85.14,85.5532,85.14,85.52,33553.0
2020-03-18 12:39:00,85.285,85.32,85.05,85.16,65988.0
2020-03-18 12:38:00,85.44,85.56,85.17,85.26,32764.0
2020-03-18 12:37:00,85.65,85.667,85.34,85.46,51783.0
2020-03-18 12:36:00,85.96,85.96,85.56,85.65,85165.0
2020-03-18 12:35:00,85.81,85.98,85.69,85.93,37787.0
2020-03-18 12:34:00,85.55,85.8,85.51,85.76,62221.0
2020-03-18 12:33:00,85.49,85.61,85.41,85.58,26228.0
