date,Open,High,Low,Close,Volume
2020-03-17 14:57:00,65.7029,66.3582,65.7025,65.7395,2142.0
2020-03-17 14:56:00,65.2497,65.6,65.0092,65.1,4029.0
2020-03-17 14:55:00,65.72,65.72,64.69,65.1,1868.0
2020-03-17 14:54:00,65.45,65.7072,64.62,65.17,8028.0
2020-03-17 14:53:00,66.545,66.79,65.01,65.14,6209.0
2020-03-17 14:52:00,67.8,67.8,66.374,66.5,4235.0
2020-03-17 14:51:00,67.17,67.7999,67.1248,67.45,1665.0
2020-03-17 14:50:00,67.3,67.4245,67.3,67.4245,412.0
2020-03-17 14:49:00,67.6355,68.0,67.1,67.8,1676.0
2020-03-17 14:48:00,68.705,68.705,67.19,67.595,6528.0
2020-03-17 14:47:00,69.3,69.48,68.682,68.682,3418.0
2020-03-17 14:46:00,69.3395,69.48,69.15,69.315,748.0
2020-03-17 14:45:00,69.245,69.49,69.19,69.32,1238.0
2020-03-17 14:44:00,69.37,69.5,69.12,69.305,3049.0
2020-03-17 14:43:00,69.31,69.5,69.12,69.31,3096.0
2020-03-17 14:42:00,69.23,69.421,69.17,69.335,753.0
2020-03-17 14:41:00,69.475,69.8,69.47,69.47,374.0
2020-03-17 14:40:00,69.51,69.87,69.15,69.51,2582.0
2020-03-17 14:39:00,69.7268,69.7268,69.5,69.5,991.0
2020-03-17 14:38:00,69.5,69.5,69.5,69.5,300.0
2020-03-17 14:37:00,69.88,69.88,69.88,69.88,436.0
2020-03-17 14:36:00,69.4,69.88,69.35,69.5109,2226.0
2020-03-17 14:35:00,69.95,69.95,69.3889,69.3889,1098.0
2020-03-17 14:34:00,69.5,69.8245,69.5,69.555,659.0
2020-03-17 14:33:00,69.605,69.605,69.485,69.485,300.0
2020-03-17 14:32:00,69.7,69.7087,69.26,69.7,5061.0
2020-03-17 14:31:00,69.48,69.78,69.473,69.605,1335.0
2020-03-17 14:30:00,69.5,69.5985,69.22,69.5985,675.0
2020-03-17 14:29:00,69.195,69.43,69.195,69.31,1143.0
2020-03-17 14:28:00,69.195,69.327,69.195,69.327,809.0
2020-03-17 14:27:00,68.9193,69.256,68.9193,69.256,323.0
2020-03-17 14:26:00,69.35,69.55,69.08,69.08,1491.0
2020-03-17 14:25:00,69.2,69.2,69.18,69.18,458.0
2020-03-17 14:24:00,69.2,69.2372,69.2,69.2372,825.0
2020-03-17 14:23:00,69.205,69.21,69.205,69.21,445.0
2020-03-17 14:22:00,68.74,68.74,68.74,68.74,316.0
2020-03-17 14:20:00,69.35,69.5792,68.71,68.71,1341.0
