date,Open,High,Low,Close,adj. Close,Volume,dividend amount,split coefficient
2019-11-12,308.75,309.99,308.15,309.0,307.4948,46141997.0,0.0,1.0
2019-11-11,307.42,308.54,307.27,308.35,306.848,35775777.0,0.0,1.0
2019-11-08,307.8,309.0036,307.03,308.94,307.4351,49019213.0,0.0,1.0
2019-11-07,308.5758,309.65,307.66,308.18,306.6788,53823043.0,0.0,1.0
2019-11-06,307.03,307.4,306.06,307.1,305.604,46402927.0,0.0,1.0
2019-11-05,307.59,307.9195,306.71,307.03,305.5344,42809998.0,0.0,1.0
2019-11-04,307.85,308.0,306.96,307.37,305.8727,60270655.0,0.0,1.0
2019-11-01,304.916,306.19,304.74,306.14,304.6487,71071915.0,0.0,1.0
2019-10-31,304.13,304.13,301.73,303.33,301.8524,68955393.0,0.0,1.0
2019-10-30,303.43,304.55,301.99,304.14,302.6585,49542312.0,0.0,1.0
2019-10-29,303.0001,304.23,302.86,303.21,301.733,44201626.0,0.0,1.0
2019-10-28,302.94,303.85,302.91,303.3,301.8226,40174540.0,0.0,1.0
2019-10-25,299.74,302.2,299.6806,301.6,300.1308,45145150.0,0.0,1.0
2019-10-24,300.91,301.07,299.4601,300.37,298.9068,35688865.0,0.0,1.0
2019-10-23,298.73,299.94,298.495,299.88,298.4192,34857719.0,0.0,1.0
2019-10-22,300.58,300.9,298.91,299.01,297.5535,49028214.0,0.0,1.0
2019-10-21,299.42,300.21,298.935,299.99,298.5287,39388285.0,0.0,1.0
2019-10-18,298.69,299.395,296.99,297.97,296.5185,64293228.0,0.0,1.0
2019-10-17,299.68,300.24,298.515,299.28,297.8221,46676445.0,0.0,1.0
2019-10-16,298.37,299.16,297.92,298.4,296.9464,50293197.0,0.0,1.0
2019-10-15,297.1,299.7,296.97,298.88,297.4241,48123837.0,0.0,1.0
2019-10-14,295.93,296.67,295.57,295.95,294.5084,40467320.0,0.0,1.0
2019-10-11,296.27,298.74,296.1448,296.28,294.8367,101099695.0,0.0,1.0
2019-10-10,291.18,294.21,291.0,293.24,291.8116,54459839.0,0.0,1.0
2019-10-09,290.75,292.3,288.6559,291.27,289.8512,64341784.0,0.0,1.0
2019-10-08,291.04,291.85,288.49,288.53,287.1245,101367099.0,0.0,1.0
2019-10-07,293.47,295.26,292.77,293.08,291.6523,60549809.0,0.0,1.0
2019-10-04,291.14,294.63,290.82,294.35,292.9162,66737063.0,0.0,1.0
2019-10-03,287.81,290.45,284.82,290.42,289.0053,85718095.0,0.0,1.0
2019-10-02,291.5,291.51,286.64,288.06,286.6568,124208927.0,0.0,1.0
2019-10-01,297.74,298.455,293.0,293.24,291.8116,89425082.0,0.0,1.0
2019-09-30,295.97,297.55,295.92,296.77,295.3244,52438861.0,0.0,1.0
2019-09-27,297.83,297.9465,293.69,295.4,293.961,84755721.0,0.0,1.0
2019-09-26,297.63,297.86,295.45,297.0,295.5532,58594707.0,0.0,1.0
2019-09-25,295.96,298.11,294.33,297.62,296.1702,73267803.0,0.0,1.0
2019-09-24,299.41,299.84,294.81,295.87,294.4287,97160127.0,0.0,1.0
2019-09-23,297.55,299.0,297.27,298.21,296.7573,47134009.0,0.0,1.0
2019-09-20,300.36,300.67,297.41,298.28,296.827,96939851.0,1.3836,1.0
2019-09-19,301.53,302.63,300.7103,301.08,298.23,77933334.0,0.0,1.0
2019-09-18,300.49,301.22,298.24,301.1,298.2498,73875018.0,0.0,1.0
2019-09-17,299.94,301.02,299.75,300.92,298.0715,42770135.0,0.0,1.0
2019-09-16,299.84,301.1378,299.45,300.16,297.3187,57934320.0,0.0,1.0
2019-09-13,301.78,302.17,300.68,301.09,298.2399,62053458.0,0.0,1.0
2019-09-12,301.25,302.46,300.41,301.29,298.438,72546530.0,0.0,1.0
2019-09-11,298.47,300.34,297.75,300.25,297.4078,68008165.0,0.0,1.0
2019-09-10,297.36,298.2,295.97,298.13,295.3079,57698673.0,0.0,1.0
2019-09-09,299.14,299.24,297.16,298.2,295.3772,51086154.0,0.0,1.0
2019-09-06,298.17,298.76,297.42,298.05,295.2287,49510922.0,0.0,1.0
2019-09-05,296.79,298.83,294.001,297.75,294.9315,83197295.0,0.0,1.0
2019-09-04,293.14,294.055,292.31,293.97,291.1873,46813644.0,0.0,1.0
2019-09-03,290.57,291.58,289.27,290.75,287.9978,69078772.0,0.0,1.0
2019-08-30,294.22,294.2399,291.42,292.4527,289.6843,62831109.0,0.0,1.0
2019-08-29,291.72,293.16,290.61,292.58,289.8104,57998913.0,0.0,1.0
2019-08-28,286.14,289.07,285.25,288.89,286.1554,58891544.0,0.0,1.0
2019-08-27,289.54,289.95,286.03,286.87,284.1545,68262998.0,0.0,1.0
2019-08-26,287.27,288.0,285.58,288.0,285.2738,72620598.0,0.0,1.0
2019-08-23,290.92,292.76,283.47,284.85,282.1536,149318151.0,0.0,1.0
2019-08-22,293.23,293.93,290.4,292.36,289.5925,51739292.0,0.0,1.0
2019-08-21,292.48,292.86,291.72,292.45,289.6817,49723430.0,0.0,1.0
2019-08-20,291.77,292.36,289.95,290.09,287.344,51652752.0,0.0,1.0
2019-08-19,292.19,293.08,291.44,292.33,289.5628,53640153.0,0.0,1.0
2019-08-16,286.48,289.33,284.7138,288.85,286.1157,85825286.0,0.0,1.0
2019-08-15,284.88,285.64,282.39,284.65,281.9555,101929845.0,0.0,1.0
2019-08-14,288.07,292.4644,283.76,283.9,281.2126,135622053.0,0.0,1.0
2019-08-13,287.74,294.15,287.36,292.55,289.7807,94792972.0,0.0,1.0
2019-08-12,289.96,291.61,287.02,288.07,285.3431,62629500.0,0.0,1.0
2019-08-09,292.58,293.24,289.65,291.62,288.8595,93729958.0,0.0,1.0
2019-08-08,289.62,293.62,289.01,293.62,290.8406,87713904.0,0.0,1.0
2019-08-07,284.4,288.82,282.04,287.97,285.2441,140572265.0,0.0,1.0
2019-08-06,285.91,288.04,284.28,287.8,285.0757,120711682.0,0.0,1.0
2019-08-05,288.09,288.21,281.72,283.82,281.1334,178745449.0,0.0,1.0
2019-08-02,293.85,294.12,290.9,292.62,289.8501,116749695.0,0.0,1.0
2019-08-01,297.6,300.87,293.96,294.84,292.049,142646576.0,0.0,1.0
2019-07-31,300.99,301.2,295.2,297.43,294.6145,104245162.0,0.0,1.0
2019-07-30,299.91,301.17,299.49,300.72,297.8734,45849045.0,0.0,1.0
2019-07-29,301.88,301.93,300.85,301.46,298.6064,38126462.0,0.0,1.0
2019-07-26,300.76,302.23,300.62,302.01,299.1512,45084077.0,0.0,1.0
2019-07-25,300.94,301.0,299.11,300.0,297.1602,55394074.0,0.0,1.0
2019-07-24,299.19,301.44,299.09,301.44,298.5866,47213232.0,0.0,1.0
2019-07-23,299.14,300.03,298.22,300.03,297.1899,44657973.0,0.0,1.0
2019-07-22,297.61,298.5,297.04,297.9,295.0801,43687404.0,0.0,1.0
2019-07-19,300.04,300.07,296.96,297.17,294.357,71081238.0,0.0,1.0
2019-07-18,297.19,299.25,296.7,298.83,296.0013,51701687.0,0.0,1.0
2019-07-17,299.75,299.93,297.74,297.74,294.9216,44102443.0,0.0,1.0
2019-07-16,300.65,300.88,299.44,299.71,296.8729,40567964.0,0.0,1.0
2019-07-15,301.13,301.13,300.19,300.75,297.9031,33910261.0,0.0,1.0
2019-07-12,299.85,300.73,299.51,300.65,297.8041,40354410.0,0.0,1.0
2019-07-11,299.32,299.58,298.2,299.31,296.4767,50889481.0,0.0,1.0
2019-07-10,298.37,299.66,297.78,298.61,295.7834,58595558.0,0.0,1.0
2019-07-09,295.54,297.52,295.48,297.19,294.3768,41101279.0,0.0,1.0
2019-07-08,297.01,298.2579,296.22,296.82,294.0103,45841772.0,0.0,1.0
2019-07-05,297.44,298.64,296.01,298.46,295.6348,51677326.0,0.0,1.0
2019-07-03,297.18,298.82,297.02,298.8,295.9716,40898896.0,0.0,1.0
2019-07-02,295.61,296.49,294.68,296.43,293.624,61504544.0,0.0,1.0
2019-07-01,296.68,296.92,294.33,295.66,292.8613,79107474.0,0.0,1.0
2019-06-28,292.58,293.55,292.01,293.0,290.2265,59350929.0,0.0,1.0
2019-06-27,291.31,292.06,290.89,291.5,288.7407,40355239.0,0.0,1.0
2019-06-26,291.75,292.31,290.345,290.47,287.7204,51584902.0,0.0,1.0
2019-06-25,293.7,293.73,290.64,290.76,288.0077,82028656.0,0.0,1.0
2019-06-24,294.23,294.58,293.47,293.64,290.8604,47582730.0,0.0,1.0
2019-06-21,294.13,295.52,293.76,294.0,291.217,83309466.0,1.4316,1.0
2019-06-20,296.04,296.31,293.13,295.86,291.6393,116570017.0,0.0,1.0
2019-06-19,292.55,293.65,291.47,293.06,288.8792,78674377.0,0.0,1.0
2019-06-18,291.39,293.57,290.99,292.4,288.2286,85434823.0,0.0,1.0
2019-06-17,289.52,290.22,289.18,289.37,285.2419,39205709.0,0.0,1.0
2019-06-14,289.26,289.93,288.41,289.26,285.1334,52324716.0,0.0,1.0
2019-06-13,289.4,289.98,288.62,289.58,285.4489,48945156.0,0.0,1.0
2019-06-12,288.64,289.26,287.82,288.39,284.2759,47096312.0,0.0,1.0
2019-06-11,290.99,291.4,288.18,288.9,284.7786,58641325.0,0.0,1.0
2019-06-10,289.37,290.82,288.87,288.97,284.8476,60799053.0,0.0,1.0
2019-06-07,285.93,288.85,285.74,287.65,283.5464,74272199.0,0.0,1.0
2019-06-06,283.29,285.55,282.57,284.8,280.7371,69430381.0,0.0,1.0
2019-06-05,282.33,282.99,280.32,282.96,278.9233,71169717.0,0.0,1.0
2019-06-04,277.12,280.68,276.62,280.53,276.528,77231889.0,0.0,1.0
2019-06-03,275.31,276.55,273.09,274.57,270.653,96427952.0,0.0,1.0
2019-05-31,276.2,277.12,275.24,275.27,271.343,86862782.0,0.0,1.0
2019-05-30,279.11,280.04,277.81,279.03,275.0494,62523780.0,0.0,1.0
2019-05-29,278.91,279.36,276.71,278.27,274.3002,104972927.0,0.0,1.0
2019-05-28,283.09,284.15,280.13,280.15,276.1534,70029356.0,0.0,1.0
2019-05-24,283.74,284.2,282.09,282.78,278.7459,55268095.0,0.0,1.0
2019-05-23,283.16,283.21,280.57,282.14,278.115,98733847.0,0.0,1.0
2019-05-22,285.45,286.69,285.1,285.63,281.5552,49482472.0,0.0,1.0
2019-05-21,285.83,286.93,285.55,286.51,282.4227,46847085.0,0.0,1.0
2019-05-20,284.06,285.96,283.12,283.95,279.8992,62877610.0,0.0,1.0
2019-05-17,285.14,288.6,285.12,285.84,281.7622,100353024.0,0.0,1.0
2019-05-16,285.84,289.21,285.76,287.7,283.5957,76749643.0,0.0,1.0
2019-05-15,281.59,285.77,281.36,285.06,280.9934,73956407.0,0.0,1.0
2019-05-14,281.99,285.1,281.85,283.4,279.357,77003230.0,0.0,1.0
2019-05-13,282.42,283.49,279.93,280.86,276.8533,127290527.0,0.0,1.0
2019-05-10,285.62,288.94,282.3,288.1,283.99,112429293.0,0.0,1.0
2019-05-09,285.23,287.33,283.3,286.66,282.5705,103471104.0,0.0,1.0
2019-05-08,287.53,289.43,286.87,287.53,283.4281,91568287.0,0.0,1.0
2019-05-07,290.15,290.81,285.81,287.93,283.8224,144729908.0,0.0,1.0
2019-05-06,289.25,293.31,288.9,292.82,288.6427,107198069.0,0.0,1.0
2019-05-03,292.82,294.34,291.3,294.03,289.8354,56543653.0,0.0,1.0
2019-05-02,291.68,292.7,289.52,291.18,287.0261,65030170.0,0.0,1.0
2019-05-01,294.72,294.95,291.8,291.81,287.6471,71671870.0,0.0,1.0
2019-04-30,293.49,294.34,291.92,294.02,289.8255,81111733.0,0.0,1.0
2019-04-29,293.51,294.45,293.41,293.87,289.6777,57197747.0,0.0,1.0
2019-04-26,292.1,293.49,291.24,293.41,289.2242,50916423.0,0.0,1.0
2019-04-25,292.12,292.78,290.73,292.05,287.8836,57770862.0,0.0,1.0
2019-04-24,292.79,293.16,292.07,292.23,288.0611,50392914.0,0.0,1.0
2019-04-23,290.68,293.14,290.42,292.88,288.7018,52246633.0,0.0,1.0
2019-04-22,289.17,290.44,289.07,290.27,286.129,40160140.0,0.0,1.0
2019-04-18,290.1,290.32,288.66,290.02,285.8826,68708513.0,0.0,1.0
2019-04-17,291.4,291.43,288.99,289.45,285.3207,58268295.0,0.0,1.0
2019-04-16,290.95,291.01,289.5,290.16,286.0206,52153197.0,0.0,1.0
2019-04-15,290.24,290.35,289.08,289.97,285.8333,49596685.0,0.0,1.0
2019-04-12,290.0,290.47,288.26,290.16,286.0206,69727782.0,0.0,1.0
2019-04-11,288.83,288.84,287.58,288.21,284.0984,55093100.0,0.0,1.0
2019-04-10,287.77,288.39,287.31,288.29,284.1773,52601499.0,0.0,1.0
2019-04-09,287.72,288.08,286.7,287.31,283.2113,66142316.0,0.0,1.0
2019-04-08,288.1,288.91,287.37,288.79,284.6701,53566335.0,0.0,1.0
2019-04-05,287.92,288.63,287.6,288.57,284.4533,58621729.0,0.0,1.0
2019-04-04,286.78,287.46,286.01,287.18,283.0831,48997505.0,0.0,1.0
2019-04-03,287.32,287.76,285.75,286.42,282.334,68243202.0,0.0,1.0
2019-04-02,286.04,286.23,285.09,285.97,281.8904,40070351.0,0.0,1.0
2019-04-01,284.7,286.16,284.4,285.83,281.7524,77617945.0,0.0,1.0
2019-03-29,282.39,282.84,281.14,282.48,278.4502,82186806.0,0.0,1.0
2019-03-28,280.35,281.21,279.07,280.71,276.7054,56238545.0,0.0,1.0
2019-03-27,281.11,281.76,277.93,279.65,275.6605,72224722.0,0.0,1.0
2019-03-26,280.99,282.18,279.56,281.12,277.1096,68125920.0,0.0,1.0
2019-03-25,278.87,280.19,277.64,279.04,275.0592,85575197.0,0.0,1.0
2019-03-22,283.22,283.8,279.18,279.25,275.2662,122659286.0,0.0,1.0
2019-03-21,280.64,285.18,280.59,284.73,280.6681,79550375.0,0.0,1.0
2019-03-20,282.16,283.5,280.32,281.55,277.5334,84609210.0,0.0,1.0
2019-03-19,283.51,284.36,281.41,282.4,278.3713,90268121.0,0.0,1.0
2019-03-18,281.55,282.66,281.3,282.33,278.3023,62199806.0,0.0,1.0
2019-03-15,280.54,282.21,280.33,281.31,277.2969,81308979.0,1.2331,1.0
2019-03-14,281.37,281.84,280.67,281.16,275.9394,67518366.0,0.0,1.0
2019-03-13,280.48,282.38,280.3,281.34,276.1161,80639153.0,0.0,1.0
2019-03-12,279.06,280.07,278.85,279.49,274.3004,79667530.0,0.0,1.0
2019-03-11,275.26,278.62,275.23,278.44,273.2699,65098897.0,0.0,1.0
2019-03-08,272.94,274.65,272.42,274.46,269.3638,85795799.0,0.0,1.0
2019-03-07,276.83,276.99,274.07,275.01,269.9036,94885089.0,0.0,1.0
2019-03-06,279.15,279.16,276.97,277.33,272.1806,75039771.0,0.0,1.0
2019-03-05,279.54,279.76,278.41,279.02,273.8392,59114559.0,0.0,1.0
2019-03-04,281.6,281.87,276.84,279.4,274.2121,106494637.0,0.0,1.0
2019-03-01,280.44,280.88,278.82,280.42,275.2132,78880548.0,0.0,1.0
2019-02-28,278.96,279.45,278.32,278.68,273.5055,69268293.0,0.0,1.0
2019-02-27,278.52,279.59,277.48,279.2,274.0158,56921570.0,0.0,1.0
2019-02-26,279.13,280.3,278.9,279.32,274.1336,56844101.0,0.0,1.0
2019-02-25,280.73,281.31,279.43,279.52,274.3299,69030699.0,0.0,1.0
2019-02-22,278.11,279.36,277.4,279.14,273.9569,78114616.0,0.0,1.0
2019-02-21,277.7,278.1,276.35,277.42,272.2689,64214727.0,0.0,1.0
2019-02-20,277.81,278.92,277.25,278.41,273.2405,76610767.0,0.0,1.0
2019-02-19,276.48,278.58,276.47,277.85,272.6909,59120804.0,0.0,1.0
2019-02-15,276.36,277.41,276.13,277.37,272.2198,97088659.0,0.0,1.0
2019-02-14,273.78,275.64,272.87,274.38,269.2853,83234396.0,0.0,1.0
2019-02-13,275.03,275.93,274.56,274.99,269.884,65277204.0,0.0,1.0
2019-02-12,272.42,274.52,272.34,274.1,269.0105,72270221.0,0.0,1.0
2019-02-11,271.2,271.49,270.03,270.62,265.5951,68021423.0,0.0,1.0
2019-02-08,268.75,270.58,267.83,270.47,265.4479,75788861.0,0.0,1.0
2019-02-07,270.94,271.55,268.29,270.14,265.1241,95481961.0,0.0,1.0
2019-02-06,272.79,273.34,271.92,272.74,267.6758,58347791.0,0.0,1.0
2019-02-05,272.44,273.44,271.88,273.1,268.0291,79552774.0,0.0,1.0
2019-02-04,270.11,272.03,269.36,271.96,266.9103,60744844.0,0.0,1.0
2019-02-01,270.15,271.2,269.18,270.06,265.0455,85782524.0,0.0,1.0
2019-01-31,267.51,270.47,267.27,269.93,264.918,104012073.0,0.0,1.0
2019-01-30,265.1,268.52,264.25,267.58,262.6116,92473671.0,0.0,1.0
2019-01-29,263.92,264.55,262.48,263.41,258.519,66136334.0,0.0,1.0
2019-01-28,263.39,263.83,261.79,263.76,258.8625,85613655.0,0.0,1.0
2019-01-25,265.61,266.7,263.66,265.78,260.845,96883358.0,0.0,1.0
2019-01-24,263.21,264.2,262.08,263.55,258.6564,59204139.0,0.0,1.0
2019-01-23,264.01,264.79,260.66,263.41,258.519,86030287.0,0.0,1.0
2019-01-22,264.82,265.06,261.06,262.86,257.9792,115531183.0,0.0,1.0
2019-01-18,264.98,266.98,263.0,266.46,261.5124,127900303.0,0.0,1.0
2019-01-17,260.01,263.92,259.96,262.96,258.0774,96118435.0,0.0,1.0
2019-01-16,260.83,261.97,260.6,260.98,256.1341,77636710.0,0.0,1.0
2019-01-15,257.82,260.7,257.81,260.35,255.5158,85208271.0,0.0,1.0
2019-01-14,256.86,258.3,256.41,257.4,252.6206,70908227.0,0.0,1.0
2019-01-11,257.68,259.01,257.03,258.98,254.1713,73858110.0,0.0,1.0
2019-01-10,256.26,259.16,255.5,258.88,254.0731,96823923.0,0.0,1.0
2019-01-09,257.56,258.91,256.19,257.97,253.18,95006554.0,0.0,1.0
2019-01-08,256.82,257.31,254.0,256.77,252.0023,102512587.0,0.0,1.0
2019-01-07,252.69,255.95,251.69,254.38,249.6567,103139100.0,0.0,1.0
2019-01-04,247.59,253.11,247.17,252.39,247.7036,142628834.0,0.0,1.0
2019-01-03,248.23,248.57,243.67,244.21,239.6755,144140692.0,0.0,1.0
2019-01-02,245.98,251.21,245.95,250.18,245.5347,126925199.0,0.0,1.0
2018-12-31,249.56,250.19,247.47,249.92,245.2795,144299370.0,0.0,1.0
2018-12-28,249.58,251.4,246.45,247.75,243.1498,153100189.0,0.0,1.0
2018-12-27,242.57,248.29,238.96,248.07,243.4639,186267342.0,0.0,1.0
2018-12-26,235.97,246.18,233.76,246.18,241.6089,218485360.0,0.0,1.0
2018-12-24,239.04,240.84,234.27,234.34,229.9888,147311588.0,0.0,1.0
2018-12-21,246.74,249.71,239.98,240.7,236.2307,255345633.0,1.4354,1.0
2018-12-20,249.86,251.62,244.65,247.17,241.1425,252053377.0,0.0,1.0
2018-12-19,255.17,259.4,249.35,251.26,245.1328,214992763.0,0.0,1.0
2018-12-18,257.2,257.95,253.28,255.08,248.8596,134515094.0,0.0,1.0
2018-12-17,259.4,260.65,253.53,255.36,249.1328,165492257.0,0.0,1.0
2018-12-14,262.96,264.03,259.85,260.47,254.1182,116961071.0,0.0,1.0
2018-12-13,266.52,267.49,264.12,265.37,258.8987,96662717.0,0.0,1.0
2018-12-12,267.47,269.0,265.37,265.46,258.9865,97976706.0,0.0,1.0
2018-12-11,267.66,267.87,262.48,264.13,257.6889,121504431.0,0.0,1.0
2018-12-10,263.37,265.16,258.62,264.07,257.6304,151445885.0,0.0,1.0
2018-12-07,269.46,271.22,262.63,263.57,257.1426,161018923.0,0.0,1.0
2018-12-06,265.92,269.97,262.44,269.84,263.2597,204185411.0,0.0,1.0
2018-12-04,278.37,278.85,269.9,270.25,263.6597,177986013.0,0.0,1.0
2018-12-03,280.28,280.4,277.51,279.3,272.489,103017719.0,0.0,1.0
2018-11-30,273.81,276.28,273.45,275.65,268.928,98204190.0,0.0,1.0
2018-11-29,273.71,275.55,272.43,273.98,267.2987,82346420.0,0.0,1.0
2018-11-28,269.6,274.58,268.33,274.58,267.8841,127629633.0,0.0,1.0
2018-11-27,266.34,268.4,265.66,268.4,261.8548,75502441.0,0.0,1.0
2018-11-26,265.78,267.75,265.34,267.5,260.9768,79981362.0,0.0,1.0
2018-11-23,263.18,264.82,263.07,263.25,256.8304,42807878.0,0.0,1.0
2018-11-21,265.86,267.15,265.01,265.02,258.5572,75563743.0,0.0,1.0
2018-11-20,265.36,267.0,263.15,264.12,257.6792,136021311.0,0.0,1.0
