date,Open,High,Low,Close,Volume
2020-03-18 14:26:00,131.27,131.53,131.06,131.47,24182.0
2020-03-18 14:25:00,131.82,131.84,131.26,131.3,27250.0
2020-03-18 14:24:00,131.4548,131.88,131.45,131.855,56648.0
2020-03-18 14:23:00,131.69,131.69,131.24,131.37,33388.0
2020-03-18 14:22:00,132.08,132.12,131.71,131.71,44190.0
2020-03-18 14:21:00,131.9999,132.1099,131.85,132.085,25027.0
2020-03-18 14:20:00,132.16,132.22,131.72,131.91,36783.0
2020-03-18 14:19:00,132.29,132.35,132.0854,132.16,25752.0
2020-03-18 14:18:00,132.03,132.355,132.03,132.11,23170.0
2020-03-18 14:17:00,131.65,132.115,131.44,132.06,28429.0
2020-03-18 14:16:00,131.34,131.68,131.34,131.68,30197.0
2020-03-18 14:15:00,131.078,131.34,131.078,131.27,26257.0
2020-03-18 14:14:00,130.89,131.15,130.7355,131.15,24874.0
2020-03-18 14:13:00,131.0652,131.0652,130.6948,130.76,20418.0
2020-03-18 14:12:00,131.01,131.14,130.87,131.05,0.0
2020-03-18 14:11:00,131.455,131.51,130.9,131.0,17639.0
2020-03-18 14:10:00,131.4501,131.63,131.29,131.405,21046.0
2020-03-18 14:09:00,131.81,131.83,131.33,131.51,14452.0
2020-03-18 14:08:00,131.78,131.92,131.695,131.808,11793.0
2020-03-18 14:07:00,131.33,131.915,131.31,131.78,21742.0
2020-03-18 14:06:00,131.17,131.28,130.96,131.25,24428.0
2020-03-18 14:05:00,131.35,131.35,131.06,131.17,22258.0
2020-03-18 14:04:00,131.88,132.06,131.28,131.35,28685.0
2020-03-18 14:03:00,132.08,132.09,131.8,131.81,19056.0
2020-03-18 14:02:00,132.17,132.23,131.76,132.08,23683.0
2020-03-18 14:01:00,132.22,132.42,132.14,132.19,24321.0
2020-03-18 14:00:00,132.1,132.43,132.09,132.2,21216.0
2020-03-18 13:59:00,132.53,132.67,132.05,132.05,20461.0
2020-03-18 13:58:00,132.54,132.7499,132.4,132.7499,19834.0
2020-03-18 13:57:00,132.95,133.07,132.8,133.07,10783.0
2020-03-18 13:56:00,132.98,133.27,132.82,132.87,24548.0
2020-03-18 13:55:00,132.8893,133.506,132.8893,132.96,37494.0
2020-03-18 13:54:00,132.2001,132.86,132.2001,132.86,19348.0
2020-03-18 13:53:00,132.38,132.54,132.054,132.2578,25935.0
2020-03-18 13:52:00,132.27,132.585,132.1898,132.52,32022.0
2020-03-18 13:51:00,133.395,133.395,132.1301,132.235,49228.0
2020-03-18 13:50:00,132.93,133.49,132.51,133.43,24158.0
2020-03-18 13:49:00,132.925,133.13,132.75,132.79,22630.0
2020-03-18 13:48:00,132.6,133.165,132.6,132.98,41395.0
2020-03-18 13:47:00,132.642,132.8728,132.39,132.54,25284.0
2020-03-18 13:46:00,132.74,132.87,132.36,132.62,22704.0
2020-03-18 13:45:00,132.4,133.0,132.27,132.8,35444.0
