date,Open,High,Low,Close,Volume
2020-03-18 14:26:00,31.4898,31.52,31.395,31.4698,118857.0
2020-03-18 14:25:00,31.53,31.5872,31.47,31.481,78157.0
2020-03-18 14:24:00,31.3981,31.5795,31.3801,31.54,80902.0
2020-03-18 14:23:00,31.475,31.5183,31.4,31.405,87776.0
2020-03-18 14:22:00,31.41,31.515,31.4,31.485,76789.0
2020-03-18 14:21:00,31.5,31.65,31.4,31.418,158089.0
2020-03-18 14:20:00,31.6401,31.7,31.5,31.51,131078.0
2020-03-18 14:19:00,31.76,31.82,31.65,31.65,86001.0
2020-03-18 14:18:00,31.79,31.8889,31.745,31.7501,81691.0
2020-03-18 14:17:00,31.705,31.85,31.6801,31.7901,106297.0
2020-03-18 14:16:00,31.87,31.89,31.7001,31.7001,132721.0
2020-03-18 14:15:00,31.87,31.89,31.83,31.89,52689.0
2020-03-18 14:14:00,31.87,31.88,31.8101,31.86,79724.0
2020-03-18 14:13:00,31.84,31.9,31.82,31.86,63119.0
2020-03-18 14:12:00,31.82,31.9,31.8,31.8901,0.0
2020-03-18 14:11:00,31.9,31.95,31.8,31.82,81863.0
2020-03-18 14:10:00,31.88,31.95,31.86,31.918,69174.0
2020-03-18 14:09:00,31.86,31.9,31.8,31.88,104261.0
2020-03-18 14:08:00,31.83,31.93,31.8,31.88,75901.0
2020-03-18 14:07:00,32.02,32.03,31.8,31.825,178932.0
2020-03-18 14:06:00,31.971,32.03,31.89,32.025,112144.0
2020-03-18 14:05:00,32.0,32.01,31.87,31.98,367931.0
2020-03-18 14:04:00,32.035,32.09,32.0,32.005,293849.0
2020-03-18 14:03:00,32.2,32.2089,32.035,32.035,79333.0
2020-03-18 14:02:00,32.04,32.24,32.01,32.2037,119345.0
2020-03-18 14:01:00,32.02,32.11,32.01,32.03,61914.0
2020-03-18 14:00:00,32.06,32.2,32.01,32.015,111995.0
2020-03-18 13:59:00,32.1628,32.17,32.05,32.06,124644.0
2020-03-18 13:58:00,32.1271,32.21,32.1001,32.1539,90084.0
2020-03-18 13:57:00,32.15,32.18,32.1,32.16,53416.0
2020-03-18 13:56:00,32.3,32.33,32.1,32.115,134500.0
2020-03-18 13:55:00,32.26,32.3789,32.21,32.295,131727.0
2020-03-18 13:54:00,32.415,32.42,32.25,32.255,124678.0
2020-03-18 13:53:00,32.55,32.55,32.4,32.41,78868.0
2020-03-18 13:52:00,32.58,32.6,32.51,32.56,73037.0
2020-03-18 13:51:00,32.75,32.75,32.555,32.58,77371.0
2020-03-18 13:50:00,32.5129,32.77,32.5,32.77,110212.0
2020-03-18 13:49:00,32.5576,32.63,32.5,32.5102,120578.0
2020-03-18 13:48:00,32.53,32.7,32.53,32.56,92678.0
2020-03-18 13:47:00,32.6662,32.68,32.5101,32.52,64204.0
2020-03-18 13:46:00,32.67,32.69,32.55,32.6658,109320.0
2020-03-18 13:45:00,32.8101,32.8752,32.661,32.68,122533.0
2020-03-18 13:44:00,32.89,32.93,32.78,32.8414,96238.0
2020-03-18 13:43:00,32.9,33.07,32.81,32.875,159231.0
2020-03-18 13:42:00,32.72,32.95,32.72,32.9,192110.0
2020-03-18 13:41:00,32.761,32.8617,32.675,32.725,141869.0
2020-03-18 13:40:00,32.99,33.0,32.75,32.765,95275.0
2020-03-18 13:39:00,32.56,32.99,32.56,32.99,147708.0
2020-03-18 13:38:00,32.47,32.729,32.47,32.57,103422.0
2020-03-18 13:37:00,32.52,32.605,32.36,32.48,133060.0
2020-03-18 13:36:00,32.445,32.5476,32.3301,32.47,179979.0
2020-03-18 13:35:00,32.34,32.46,32.27,32.45,164142.0
2020-03-18 13:34:00,32.48,32.48,32.34,32.345,189820.0
2020-03-18 13:33:00,32.5863,32.59,32.5,32.51,108867.0
2020-03-18 13:32:00,32.67,32.72,32.58,32.58,106057.0
2020-03-18 13:31:00,32.7701,32.775,32.66,32.66,95993.0
2020-03-18 13:30:00,32.75,32.79,32.75,32.7721,108086.0
2020-03-18 13:29:00,32.843,32.88,32.75,32.75,132610.0
2020-03-18 13:28:00,32.97,32.99,32.825,32.8401,101626.0
2020-03-18 13:27:00,32.99,33.0,32.9501,32.965,66798.0
2020-03-18 13:26:00,33.08,33.12,32.93,32.99,62101.0
2020-03-18 13:25:00,32.97,33.16,32.89,33.1003,127314.0
2020-03-18 13:24:00,33.0491,33.05,32.87,32.965,107559.0
2020-03-18 13:23:00,33.05,33.1,32.97,33.04,62366.0
2020-03-18 13:22:00,33.09,33.2,33.02,33.0542,110376.0
2020-03-18 13:21:00,33.145,33.15,33.0,33.06,93943.0
2020-03-18 13:20:00,33.16,33.16,33.02,33.07,67070.0
2020-03-18 13:19:00,32.96,33.15,32.9201,33.14,82433.0
2020-03-18 13:18:00,32.82,32.93,32.8,32.92,118699.0
2020-03-18 13:17:00,32.93,33.03,32.85,32.85,96593.0
2020-03-18 13:16:00,33.015,33.015,32.9,32.925,89743.0
2020-03-18 13:15:00,33.1388,33.1399,33.0,33.01,62356.0
2020-03-18 13:14:00,33.02,33.15,32.96,33.135,85488.0
2020-03-18 13:13:00,32.955,33.09,32.935,33.02,202611.0
2020-03-18 13:12:00,33.0,33.01,32.91,32.96,329235.0
2020-03-18 12:57:00,33.005,33.01,33.0,33.0,23639.0
2020-03-18 12:56:00,33.0301,33.15,33.0,33.0,90987.0
2020-03-18 12:55:00,33.005,33.04,33.0,33.0328,220699.0
2020-03-18 12:54:00,33.005,33.015,33.0,33.005,373758.0
2020-03-18 12:53:00,33.047,33.05,33.0,33.01,322149.0
2020-03-18 12:52:00,33.1801,33.19,33.03,33.04,155698.0
2020-03-18 12:51:00,33.305,33.31,33.12,33.185,248414.0
2020-03-18 12:50:00,33.405,33.405,33.28,33.305,78508.0
2020-03-18 12:49:00,33.31,33.42,33.28,33.405,69311.0
2020-03-18 12:48:00,33.385,33.39,33.285,33.315,104656.0
2020-03-18 12:47:00,33.465,33.51,33.3785,33.38,142712.0
2020-03-18 12:46:00,33.54,33.55,33.4,33.475,52609.0
2020-03-18 12:45:00,33.38,33.56,33.3799,33.54,71981.0
2020-03-18 12:44:00,33.48,33.49,33.36,33.37,101553.0
2020-03-18 12:43:00,33.42,33.5,33.385,33.49,80734.0
2020-03-18 12:42:00,33.46,33.5,33.42,33.42,74233.0
2020-03-18 12:41:00,33.59,33.6,33.44,33.45,47775.0
2020-03-18 12:40:00,33.42,33.65,33.4,33.595,142998.0
2020-03-18 12:39:00,33.42,33.52,33.41,33.42,55722.0
2020-03-18 12:38:00,33.52,33.55,33.41,33.42,54719.0
2020-03-18 12:37:00,33.52,33.58,33.4303,33.53,71229.0
2020-03-18 12:36:00,33.68,33.68,33.44,33.51,89618.0
2020-03-18 12:35:00,33.6,33.67,33.55,33.667,74182.0
2020-03-18 12:34:00,33.59,33.67,33.55,33.6,67914.0
2020-03-18 12:33:00,33.535,33.62,33.49,33.59,227101.0
